TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.213333333,-368.848,55.1374,-65.015,29.6712,-27.492,2.14558,-7.81614,-9.96676,-2.33322,-8.11224,3.86631,-5.95869,6.46582,-4.25699,-0.985048,-1.02916,-7.46793,0.447831,-5.8481,0.143034,-2.90491
0.234666667,-379.748,56.6469,-59.036,32.4368,-25.8299,1.19716,-8.2137,-8.08394,-3.76806,-7.28951,2.89378,-8.78133,3.5898,-4.18157,0.724035,-2.59034,-6.26913,-0.0940301,-6.79304,0.351896,-0.662693
0.256000000,-373.361,56.2394,-64.8792,31.2798,-20.1932,4.57027,-6.58985,-7.95366,-2.46057,-7.61591,2.30079,-8.53334,5.84525,-6.41139,-0.232355,-3.44055,-6.44254,0.939885,-7.58335,1.15362,-4.40098
0.277333333,-372.591,55.6772,-64.9057,29.6581,-24.2995,2.52009,-8.13323,-8.47302,0.49497,-9.59255,2.51562,-7.17459,5.20361,-3.46385,-0.958046,0.514552,-3.24794,3.67559,-5.93566,0.630025,-3.07981
0.298666667,-369.822,55.2691,-65.2346,28.8885,-22.6976,4.26144,-6.63767,-6.64758,-3.25412,-10.3921,2.73025,-5.49017,5.336,-6.85351,3.2506,-1.07285,-6.52011,1.90363,-8.62166,0.484491,-2.84998
0.320000000,-374.847,53.5628,-66.4381,30.494,-23.5145,4.0133,-7.37856,-8.41056,-1.38334,-5.78819,3.91223,-10.4188,2.65152,-4.22753,1.34437,0.562213,-4.7648,0.18289,-6.30273,2.94021,-1.24074
0.341333333,-379.679,57.5056,-61.101,31.7553,-21.179,4.1285,-8.17356,-10.2234,-2.63164,-9.5457,4.03938,-6.92801,3.66964,-5.0447,2.26936,1.84348,-2.78759,3.63202,-6.24924,-0.608091,-2.41626
0.362666667,-369.946,57.1044,-65.0628,31.2996,-21.8402,2.42034,-8.25443,-8.62787,1.64749,-6.60142,3.2187,-7.35557,3.29516,-4.85835,-3.78716,-3.78451,-5.50431,0.80808,-6.84558,0.419542,-2.57947
0.384000000,-382.326,68.0139,-71.0188,34.4891,-15.6475,-6.82034,5.25419,-20.458,8.08288,-9.20359,-5.43889,2.31318,-7.37414,2.28155,-3.76606,-4.86501,-0.974632,-6.93094,-1.79885,-3.0735,-2.64776
0.405333333,-398.611,69.189,-77.0357,30.3583,-15.3347,-13.3956,11.8157,-23.0189,4.42133,-7.54671,-6.93071,7.64877,-9.08555,2.55953,-2.38015,-3.75447,5.24111,-4.84739,1.82118,-1.14133,-0.877601
0.426666667,-365.691,45.3156,-64.2393,23.9859,-21.9965,1.81481,-8.64948,-1.93152,-11.9447,1.56299,-8.80456,1.67737,0.764413,-7.08021,6.61065,-11.7789,4.17479,-8.92388,-3.48472,1.79855,-3.03582
0.448000000,-359.692,43.8904,-60.2439,25.9978,-23.9301,3.64987,-11.0465,0.452528,-13.9281,0.626854,-5.71498,-1.7326,2.76298,-7.95574,6.76574,-7.9369,2.82655,-5.26016,-0.758277,0.599268,-2.59824
0.469333333,-363.69,43.776,-61.7288,27.2711,-20.7241,6.6408,-11.0814,-2.14354,-11.2077,-0.111766,-8.51392,-2.24766,1.49292,-7.65147,7.54924,-10.6156,4.69334,-4.26034,-0.0849767,-0.184221,-2.82605
0.490666667,-363.364,48.0129,-60.1244,30.5798,-17.7998,4.27593,-7.09732,-2.45093,-12.0786,3.10016,-8.7345,0.830219,0.23365,-8.96574,8.92939,-15.2277,4.88928,-6.20322,-2.66516,2.98712,-3.75489
0.512000000,-375.144,43.6709,-62.5253,26.6761,-23.8464,1.79825,-12.7029,-0.694848,-11.7287,2.30941,-6.69959,-1.08266,4.21526,-8.75829,11.1677,-9.88169,7.27089,-4.83204,-2.08766,0.024499,-7.746
0.533333333,-358.021,53.0616,-54.2784,30.8841,-19.2422,5.48346,-7.60936,0.995517,-9.32793,6.80877,-7.13419,0.304055,3.17847,-7.5856,11.1461,-11.5003,6.80286,-3.70493,0.784825,4.78116,-3.00852
0.554666667,-310.105,65.5785,-20.6312,36.3457,-4.76276,4.17642,-5.98155,-7.72502,-10.906,-5.65197,-6.38442,-2.75791,0.0478694,-7.58911,4.69152,-8.85615,0.748983,-3.88552,-3.93334,0.122658,-3.50969
0.576000000,-309.097,64.0072,-19.3801,38.6767,-1.54185,3.69148,-8.94125,-7.97373,-13.3473,-3.67398,-3.71682,-3.4169,1.58561,-5.07816,2.89811,-6.50013,2.2733,-3.59401,-2.13477,2.32818,-1.31116
0.597333333,-312.256,62.9364,-21.7344,36.7101,-4.29284,2.012,-11.3089,-9.85783,-12.02,-2.81047,-6.09711,-1.9678,-0.0133641,-7.14488,2.9468,-5.14067,3.95051,-3.451,-1.67539,-1.2582,-3.87516
0.618666667,-314.325,64.975,-22.4051,33.8697,-6.39597,0.978817,-11.3675,-8.93977,-11.2011,-2.70013,-5.3385,-2.33895,1.1732,-4.54728,5.6513,-5.28136,3.42791,-3.09204,-2.09423,0.731672,-4.42994
0.640000000,-313.157,64.7589,-24.223,35.8294,-7.19425,5.05442,-5.79191,-5.69983,-13.8875,-7.02634,-4.61726,-0.0782112,1.18276,-5.43796,8.63293,-4.97428,1.7558,-4.68026,-1.41512,1.15967,-3.48035
0.661333333,-323.155,62.4291,-29.6242,38.1833,-4.24183,5.60261,-6.04497,-4.77231,-9.38877,-6.59465,-7.5256,-1.66942,1.69783,-5.08415,8.60333,-6.34276,2.36184,-4.12235,-4.08324,2.135,-1.89861
0.682666667,-335.109,60.8644,-30.2122,33.9659,-5.99367,2.28384,-8.5371,-7.57328,-14.7546,-5.15211,-5.55484,-1.43948,-0.335283,-8.25757,7.09072,-3.96028,5.84993,-2.24074,-0.78507,2.53216,-3.22505
0.704000000,-322.376,60.2391,-31.0972,37.4163,-7.01165,3.68485,-9.10685,-7.68647,-11.5621,-5.46406,-6.43072,-5.55442,-0.768808,-5.47321,5.21744,-5.29564,4.62691,-2.55984,-1.09932,1.61943,-2.13331
0.725333333,-324.297,62.2304,-24.975,37.4008,-8.79005,2.48175,-10.4197,-8.5318,-10.7123,-5.1392,-7.0289,-4.63448,1.29845,-6.34096,2.85002,-6.52178,3.23934,-1.72735,-0.419083,3.4374,-1.06668
0.746666667,-320.336,61.7007,-29.9158,36.7772,-6.54195,1.78269,-9.60688,-7.93844,-14.8448,-4.3612,-6.42393,-4.05181,-0.242784,-6.61401,5.82565,-8.00028,1.33669,-2.01198,1.05804,4.47841,-1.88852
0.768000000,-317.387,59.6157,-30.4864,34.6591,-6.37512,4.24277,-9.90507,-4.23989,-13.0527,-4.87095,-10.5946,-3.11516,0.58389,-5.02263,5.887,-4.50075,2.12868,-3.0907,-0.630795,2.77873,1.15182
0.789333333,-295.765,56.0029,-24.9429,26.9918,-14.1701,12.9791,-13.7495,0.541735,-13.6417,-0.446047,-5.56703,-7.50603,-1.89687,-8.81296,2.26531,-2.55063,4.79888,-0.964796,3.59659,-0.741883,2.02556
0.810666667,-282.851,68.7368,-43.8402,20.159,-5.68192,6.46778,-5.76246,-6.2285,-13.7928,-3.92479,-4.16358,-3.29609,-1.24243,-12.2861,5.36737,-2.93645,3.5446,-1.45532,-3.33222,0.454784,0.864983
0.832000000,-287.006,68.4994,-43.5064,21.3975,-5.33964,3.10902,-7.88711,-10.4123,-14.1395,-3.28315,-4.8818,-6.04446,-3.59902,-11.4835,5.8067,-3.78994,2.65298,-2.46164,-1.87512,2.21118,1.68526
0.853333333,-277.186,69.3304,-40.5416,21.0256,-4.41259,8.06414,-9.59453,-4.735,-7.36484,0.070513,-5.25102,-3.93293,-5.13757,-7.02092,3.52656,-5.53914,6.11882,-0.965842,2.96692,2.28877,1.18305
0.874666667,-280.903,70.2867,-41.0373,18.8913,-3.33114,6.20831,-10.1175,-6.71163,-8.81319,-0.456752,-9.12813,-2.76839,-4.20358,-6.50517,2.72527,-5.92281,3.58706,-2.14268,1.91551,1.87389,3.52527
0.896000000,-288.673,67.8149,-40.1068,19.459,-4.13438,5.14153,-6.9163,-5.54781,-13.3833,-3.15207,-12.0681,-7.47979,-2.54343,-5.7675,2.87768,-5.2836,1.94463,-2.66381,-1.55497,0.189182,2.43008
0.917333333,-283.472,68.5881,-42.7173,17.4417,-5.18833,8.65155,-9.08857,-7.22584,-12.1745,-2.70648,-11.1199,-4.952,-0.571037,-6.25633,2.29431,-6.48292,1.74952,-1.49323,1.61878,0.382737,2.10982
0.938666667,-290.027,69.2781,-45.7391,20.575,-5.4126,7.48277,-8.24852,-6.41199,-8.79602,-3.46923,-9.03272,-6.6222,-0.862092,-5.4517,4.09959,-6.33614,3.95879,0.445508,-2.20735,0.888176,2.57252
0.960000000,-304.073,76.1246,-50.4315,23.4022,-4.95402,2.12429,-3.47226,-17.4022,-0.580058,-6.75654,-4.42357,-7.0018,-4.51643,-3.71741,0.101155,1.9455,-1.00553,0.635565,0.0507058,3.39331,1.20931
0.981333333,-306.654,78.8532,-52.9053,24.7766,-4.21319,0.738213,0.726249,-16.6139,2.82594,-6.5144,-2.72718,-6.55322,-5.43172,-2.65332,-1.95648,1.10389,-2.94151,1.80892,-1.03328,2.01302,3.13466
1.002666667,-315.579,78.5007,-49.0342,24.0064,-6.66202,0.448225,-0.0665764,-16.8273,0.612088,-6.99869,-1.50299,-7.40246,-5.29728,-4.31424,-2.79152,-0.214685,-4.67814,1.26815,0.16662,4.39714,3.6652
1.024000000,-301.572,79.1312,-51.8674,24.6632,-10.9774,-1.86319,-0.874547,-15.8424,0.826618,-7.52446,-1.0204,-5.63638,-3.85387,-2.94464,-0.853785,1.24138,-3.50819,3.89335,0.803913,1.89614,2.52875
