106.997551020,843.427,1983.5,17477.9,41345.2,4372.32,1147.46,1637.22,1394.56,773.026,760.439,2001.31,1187.48,997.266,669.422,856.149,177.937,179.385,887.622,554.59,701.317,6464.12,1080.58,2865.35,2354.36,1613.83,886.758,409.455,1157.62,1318.98,968.905
108.483628118,745.486,2024.52,12562.4,26315.2,3266.33,1315.86,1953.34,1663.05,811.75,1020.13,2174.27,1096.93,944.61,753.267,780.618,141.038,182.486,912.541,530.454,651.244,5533.21,1532.26,4533.56,2891.83,1593.27,910.683,660.553,1465.85,1177.28,985.392
109.969705215,668.242,2075.87,8022.29,14739.5,2091.52,1460.82,2229.77,1809.65,853.877,1318.27,2268.3,995.332,848.96,827.313,696.382,184.512,299.587,919.755,680.274,684.876,4306.67,2135.87,6565.4,3495.12,1601.44,1051.38,986.076,1928.93,1045.92,954.628
111.455782313,590.047,1984.14,4889.75,7255.45,1262.11,1578.12,2473.48,1712.59,897.313,1487.47,2133.74,840.265,704.402,916.226,614.785,290.365,495.314,929.479,912.749,821.751,3084.59,2657.14,8561.54,3945.27,1566.95,1332.79,1280.47,2393.72,951.507,844.279
112.941859410,573.078,1767.79,3262.89,3294.67,984.99,1676.04,2696.14,1414.78,891.102,1431.3,1740.79,645.838,547.889,988.951,554.919,384.823,722.704,938.361,1125,1023.65,2101.46,2894.65,10177.1,4098.43,1447.8,1694.51,1443.61,2714,845.419,694.639
114.427936508,603.144,1503.63,2588.82,1647.02,1131.83,1715.05,2775.71,1019.55,829.566,1223.07,1243.89,463.293,428.336,1012.88,519.767,423.702,943.642,950.532,1254.25,1210.36,1442.32,2767.75,11176.8,3955.12,1245.87,1989.45,1460.25,2764.46,725.394,555.248
115.914013605,619.884,1207.27,2223.93,1152.34,1412.55,1779.23,2803.2,668.745,769.478,1011.56,806.724,321.716,392.816,940.563,476.851,461.864,1148.61,964.379,1333.74,1327.16,1041.53,2421.51,11405.5,3622.22,965.355,2166.72,1352.88,2578.48,605.694,495.487
117.400090703,562.572,929.054,1910.79,1080.45,1585.97,1856.74,2735.61,511.584,736.226,955.485,533.734,221.944,425.929,797.153,428.23,555.501,1322.28,1000.78,1387.6,1342.69,843.682,2094.7,10930.4,3198.76,709.036,2212.51,1211.48,2231.33,522.921,563.504
118.886167800,540.363,800.505,1591.59,1114.3,1603.98,1799.85,2560.37,578.557,768.475,1090.75,482.802,176.554,484.129,657.279,413.13,683.438,1446.08,1068.99,1429.62,1292.12,793.519,1843.3,9879.62,2799.45,540.628,2090.67,1094.44,1840.7,495.924,735.394
120.372244898,584.753,767.213,1253.16,1135.74,1532.52,1629.23,2374.14,730.186,884.057,1325.12,633.104,180.804,539.465,622.987,453.759,832.73,1528.58,1131.57,1469.46,1215.59,817.049,1608.4,8571.18,2484.66,449.577,1752.89,1029.04,1583.76,509.959,962.811
